0.53264798692253;1.9265576297360982;red;1
0.13868666758535259;7.452165590398773;red;1
-0.36608899273384654;10.43072900153561;red;1
0.3052788647236086;9.834449557172361;red;1
-0.9457883065776939;10.053711822513913;red;1
0.207078341713266;11.160679178941152;red;1
2.2806308345916797;17.00653275146586;red;1
0.6885359250293832;18.41720370056197;red;1
-0.18526502293543884;20.178971119087535;red;1
-0.4938119145070988;23.488724474993468;red;1
-0.07021431909348348;22.69489060488896;red;1
0.9122090983745118;27.807779997135892;red;1
-0.8830018465464644;28.573557572865788;red;1
0.7631935069432906;29.955396591592464;red;1
0.10252185648177484;38.552650367387024;red;1
1.9298898830117648;42.559813972007994;red;1
0.3031737117898416;44.59547814234739;red;1
-1.422341168485491;47.407341634791756;red;1
-0.8858446247311561;47.08159028198552;red;1
2.496036333996345;48.78493921906987;red;1
1.4979187499718223;52.239631748308554;red;1
-0.7868175098471938;54.371409274373725;red;1
-0.8366754501675954;62.87146595500572;pink;8
0.23843509941791813;85.80852579514789;pink;8
0.812264008110761;88.52807580281205;pink;8
1.3367968128784102;2.8643054557991725;red;1
1.1652699339816974;7.771862797114417;red;1
1.199824764890956;9.346246231272572;red;1
1.1750228077522002;15.412978309431477;red;1
2.1595537582212145;18.517198653124044;red;1
-1.0555545321218567;21.001376123526835;red;1
-0.5827672375249995;23.34137392847677;red;1
0.5885507094802113;25.558968963884862;red;1
0.559158781431915;29.051195295071103;red;1
0.4363471758146742;27.234516952566835;red;1
0.2323237064045487;31.08128446446714;red;1
0.7486711768883519;38.925039905856735;red;1
0.17679584704068474;39.922465386896;red;1
1.7588558332644593;40.58034007510831;red;1
0.7301695046480458;45.8085495924036;red;1
1.7349916002424108;47.538678691114306;red;1
3.169776773964729;48.08854552998325;red;1
0.4395865200968969;48.79523531531989;red;1
-0.2335878923703809;74.49662430941352;pink;8
0.5947321874836045;90.2412122296978;pink;8
2.5912361977263925;4.129794097359974;red;1
1.159930214163455;22.132548872776955;red;1
2.383036301407149;26.32217048494038;red;1
3.7203598555163433;32.23845239201172;red;1
2.7848189862324264;32.94561724980145;red;1
0.18818442223064946;37.97258894766211;red;1
1.7355829394684055;38.86222733576079;red;1
1.524750274662113;47.73820813712727;red;1
2.718585310401627;46.31329625711002;red;1
1.731904571100842;50.33418642631021;red;1
2.5335091165847787;52.20417126357028;red;1
4.214186513523737;54.7369153982116;red;1
2.7509799985885146;54.15328315895258;red;1
2.3778538281668653;53.12096169542689;red;1
1.0189891655459202;57.143809749984314;pink;8
3.7984789678808006;-2.0638059507318984;red;1
2.3268505992592865;0.9711152807486757;red;1
4.673182067242391;4.042713355613319;red;1
2.235243157822732;6.052557268924206;red;1
2.7481924555452064;10.339422851902885;red;1
2.3967418846692565;11.048434669276169;red;1
3.1541826852763997;17.845510891306674;red;1
4.025757908014344;26.50400972077984;red;1
2.592246912874528;43.9486535102025;red;1
1.3238985755981978;47.092172685567505;red;1
2.391610376815053;49.18148979835162;red;1
4.049201021438039;52.55693375596488;red;1
3.832196484918942;53.142524931307996;red;1
1.527049883950112;52.07640330111432;red;1
3.6763196112287853;56.51398399807128;red;1
4.183021606819534;60.36474432192201;pink;8
2.1575965565708244;58.86263035957876;pink;8
3.142385141306944;67.48294291460319;pink;8
1.4574900055755433;71.88420072699274;pink;8
4.088659357565653;2.394807071778305;red;1
3.5930002627559614;2.235029547623233;red;1
3.061075818213184;9.43652231341542;red;1
3.3493386324355487;9.01898019333275;red;1
4.482854976026825;11.591299855982063;red;1
5.213716790128157;12.581893512331273;red;1
4.626672242091592;13.359729883869923;red;1
4.953418619708411;16.289231462650505;red;1
4.703250419272106;21.40673508772428;red;1
4.662565996708027;22.269512444750237;red;1
3.9623858871016124;24.178855983152513;red;1
5.047146902533737;28.278986698856684;red;1
3.4568443210283677;29.29494274195162;red;1
4.513246900945;29.229655607324748;red;1
4.819410245770559;34.19944661393401;red;1
2.8819357026665235;43.186972644119926;red;1
4.771324632309778;42.38756389138691;red;1
2.7998744701564915;46.274591587933486;red;1
3.953787325038595;48.8442630558475;red;1
3.4726770350053178;47.231355664109834;red;1
4.079629397379327;52.55744994322833;red;1
2.7482767661227614;67.4579852076547;pink;8
4.902740218886527;70.47625504485931;pink;8
4.194633322401734;71.40264546092776;pink;8
2.7980974332808337;74.74564682255225;pink;8
5.235199953991255;82.70583534584605;pink;8
3.8544156527945614;85.84975034360103;pink;8
4.012412862334536;-0.24342238186280038;red;1
4.255564747535016;1.3846064204184014;red;1
7.241550950805536;3.219768133967908;red;1
4.108219189454722;3.8401628496376894;red;1
5.230914076511516;7.322296899472309;red;1
3.9387342133930683;9.328328923880367;red;1
4.2507700969439925;11.287389278393926;red;1
5.9697557498113305;9.820555444251935;red;1
4.582897935122268;20.50128687190771;red;1
5.097031695357271;23.434130442249902;red;1
6.519485108151421;26.99716306465721;red;1
4.108289505737121;29.76634212974975;red;1
4.2425240484853415;32.56646297962292;red;1
6.027595004719956;37.18094738788429;red;1
4.6532413967313655;42.57925915794944;red;1
3.6660825933734738;42.66406555382837;red;1
2.2522044424139733;45.42299184779364;red;1
4.964755987980416;48.68579562299304;pink;8
4.2432753023812575;50.042036839202474;red;1
5.350666394269045;54.22463209340694;red;1
5.64847963563815;57.10328809076784;pink;8
3.1867251946944553;66.05209467826658;pink;8
5.956265900019391;73.37989208803404;pink;8
5.18227623582574;1.784114879863822;red;1
4.533584106609094;3.843499124965737;red;1
6.015817376499518;4.182997523391418;red;1
6.7525523834775685;5.089772802692856;red;1
5.661559346924663;7.71845768243404;red;1
6.30159119270093;7.416136439816542;red;1
3.832159981204723;8.66307394297283;red;1
4.794853412182546;12.232684479873429;red;1
5.251575852028916;11.400932760281558;red;1
