0;31;yellow;3
0;39;yellow;3
0;43;yellow;3
0;65;yellow;3
0;66;yellow;3
0;67;yellow;3
0;69;yellow;3
0;70;yellow;3
0;73;yellow;3
1;28;yellow;3
1;29;yellow;3
1;38;yellow;3
1;41;yellow;3
1;65;yellow;3
1;69;yellow;3
1;70;yellow;3
1;71;yellow;3
1;75;yellow;3
1;99;yellow;3
1;174;pink;8
1;176;blue;5
1;183;pink;8
2;29;yellow;3
2;33;yellow;3
2;34;yellow;3
2;41;yellow;3
2;62;yellow;3
2;68;yellow;3
2;81;yellow;3
2;100;yellow;3
2;101;yellow;3
2;167;pink;8
2;178;pink;8
3;41;yellow;3
3;44;yellow;3
3;63;yellow;3
3;66;orange;2
3;67;yellow;3
3;72;yellow;3
3;78;yellow;3
3;80;yellow;3
3;81;yellow;3
3;82;yellow;3
3;84;yellow;3
3;85;yellow;3
3;86;yellow;3
3;97;yellow;3
3;103;yellow;3
3;153;pink;8
4;28;yellow;3
4;32;yellow;3
4;33;yellow;3
4;35;yellow;3
4;38;yellow;3
4;39;yellow;3
4;41;yellow;3
4;62;orange;2
4;63;yellow;3
4;67;yellow;3
4;70;yellow;3
4;72;yellow;3
4;73;yellow;3
4;74;yellow;3
4;75;yellow;3
4;78;yellow;3
4;81;yellow;3
4;82;yellow;3
4;83;yellow;3
4;88;yellow;3
4;105;yellow;3
4;108;yellow;3
4;110;yellow;3
5;16;yellow;3
5;20;yellow;3
5;29;yellow;3
5;31;yellow;3
5;32;yellow;3
5;33;yellow;3
5;37;yellow;3
5;39;yellow;3
5;40;yellow;3
5;65;yellow;3
5;68;yellow;3
5;69;yellow;3
5;71;yellow;3
5;73;yellow;3
5;75;yellow;3
5;76;yellow;3
5;79;yellow;3
5;81;yellow;3
5;82;yellow;3
5;84;yellow;3
5;85;yellow;3
5;86;yellow;3
5;87;yellow;3
5;97;yellow;3
5;98;yellow;3
5;139;blue;5
5;141;pink;8
5;149;pink;8
5;159;pink;8
6;13;yellow;3
6;14;yellow;3
6;15;yellow;3
6;16;yellow;3
6;28;yellow;3
6;31;yellow;3
6;32;yellow;3
6;36;yellow;3
6;38;yellow;3
6;41;yellow;3
6;63;yellow;3
6;67;yellow;3
6;68;yellow;3
6;70;yellow;3
6;72;yellow;3
6;73;yellow;3
6;75;yellow;3
6;78;yellow;3
6;79;yellow;3
6;80;yellow;3
6;82;yellow;3
6;84;yellow;3
6;85;yellow;3
6;86;yellow;3
6;87;yellow;3
6;90;yellow;3
6;92;yellow;3
6;99;yellow;3
6;158;pink;8
6;184;pink;8
7;12;yellow;3
7;27;yellow;3
7;29;yellow;3
7;31;yellow;3
7;32;orange;2
7;37;orange;2
7;71;yellow;3
7;75;yellow;3
7;76;yellow;3
7;77;yellow;3
7;78;yellow;3
7;80;yellow;3
7;82;yellow;3
7;83;yellow;3
7;86;yellow;3
7;88;yellow;3
7;89;yellow;3
7;90;yellow;3
7;103;pink;8
7;109;yellow;3
7;110;yellow;3
7;132;pink;8
7;137;pink;8
7;139;pink;8
7;140;pink;8
7;183;pink;8
8;11;yellow;3
8;12;yellow;3
8;19;yellow;3
8;28;yellow;3
8;30;yellow;3
8;33;yellow;3
8;34;yellow;3
8;35;yellow;3
8;37;yellow;3
8;38;yellow;3
8;43;yellow;3
8;47;yellow;3
8;62;yellow;3
8;64;yellow;3
8;67;yellow;3
8;73;yellow;3
8;75;yellow;3
8;76;yellow;3
8;77;yellow;3
8;78;yellow;3
8;80;yellow;3
8;82;yellow;3
8;86;yellow;3
8;87;yellow;3
8;89;yellow;3
8;90;yellow;3
8;92;yellow;3
8;98;yellow;3
8;117;pink;8
8;129;pink;8
8;136;pink;8
8;163;pink;8
9;18;yellow;3
9;19;yellow;3
9;20;yellow;3
9;28;yellow;3
9;30;yellow;3
9;31;yellow;3
9;32;yellow;3
9;33;yellow;3
9;37;yellow;3
9;41;yellow;3
9;42;yellow;3
9;43;yellow;3
9;44;yellow;3
9;46;yellow;3
9;47;yellow;3
9;66;yellow;3
9;67;yellow;3
9;70;yellow;3
9;71;yellow;3
9;72;yellow;3
9;73;yellow;3
9;74;yellow;3
9;77;yellow;3
9;80;yellow;3
9;82;yellow;3
9;83;yellow;3
9;84;yellow;3
9;85;yellow;3
9;89;yellow;3
9;90;orange;2
9;93;yellow;3
9;96;pink;8
9;108;yellow;3
9;110;yellow;3
9;112;yellow;3
9;182;pink;8
9;183;pink;8
10;9;yellow;3
10;12;yellow;3
10;14;yellow;3
10;21;yellow;3
10;24;yellow;3
10;25;yellow;3
10;33;yellow;3
10;34;yellow;3
10;36;yellow;3
10;39;yellow;3
10;40;yellow;3
10;41;yellow;3
10;63;yellow;3
10;66;yellow;3
10;67;yellow;3
10;74;yellow;3
10;75;yellow;3
10;76;yellow;3
10;77;yellow;3
10;78;yellow;3
10;80;yellow;3
10;82;yellow;3
10;83;yellow;3
10;85;yellow;3
10;88;yellow;3
10;91;yellow;3
10;92;yellow;3
10;96;pink;8
10;102;yellow;3
10;107;yellow;3
10;109;yellow;3
10;111;yellow;3
10;113;pink;8
10;114;pink;8
10;115;pink;8
10;123;pink;8
10;133;pink;8
10;149;pink;8
10;153;pink;8
11;10;yellow;3
11;14;yellow;3
11;15;yellow;3
11;22;yellow;3
11;24;yellow;3
11;25;yellow;3
11;32;yellow;3
11;34;yellow;3
11;38;yellow;3
11;39;yellow;3
11;40;yellow;3
11;42;yellow;3
11;45;yellow;3
11;47;yellow;3
11;63;yellow;3
11;66;yellow;3
11;68;orange;2
11;71;yellow;3
11;73;yellow;3
11;74;yellow;3
11;75;yellow;3
11;77;yellow;3
11;78;yellow;3
11;82;yellow;3
11;83;yellow;3
11;84;yellow;3
11;85;yellow;3
11;88;yellow;3
11;93;yellow;3
11;95;pink;8
11;102;pink;8
11;111;yellow;3
11;135;pink;8
11;192;pink;8
12;9;yellow;3
12;11;yellow;3
12;12;yellow;3
12;16;yellow;3
12;23;yellow;3
12;35;yellow;3
12;36;yellow;3
12;37;yellow;3
12;38;yellow;3
12;39;yellow;3
12;40;yellow;3
12;45;yellow;3
12;47;yellow;3
12;48;yellow;3
12;59;yellow;3
12;62;yellow;3
12;63;yellow;3
12;64;yellow;3
12;65;yellow;3
12;67;yellow;3
12;73;yellow;3
12;74;yellow;3
12;76;yellow;3
12;77;yellow;3
12;78;yellow;3
12;80;yellow;3
12;81;yellow;3
12;85;yellow;3
12;86;yellow;3
12;87;yellow;3
12;89;yellow;3
12;97;yellow;3
12;102;yellow;3
12;104;yellow;3
12;108;yellow;3
12;110;yellow;3
12;111;yellow;3
12;113;pink;8
12;141;pink;8
13;31;yellow;3
13;35;yellow;3
13;36;yellow;3
13;38;yellow;3
13;39;yellow;3
13;42;yellow;3
13;43;yellow;3
13;45;yellow;3
13;46;yellow;3
13;59;yellow;3
13;60;yellow;3
13;62;yellow;3
13;63;yellow;3
13;65;yellow;3
13;66;yellow;3
13;67;yellow;3
13;69;yellow;3
13;71;yellow;3
13;73;yellow;3
13;77;yellow;3
13;78;yellow;3
13;86;yellow;3
13;87;yellow;3
13;94;pink;8
13;100;pink;8
13;103;yellow;3
13;105;yellow;3
13;108;yellow;3
13;110;yellow;3
13;111;yellow;3
13;114;pink;8
13;133;pink;8
13;154;pink;8
13;155;pink;8
13;192;pink;8
14;9;yellow;3
14;11;yellow;3
14;12;yellow;3
14;20;yellow;3
14;24;yellow;3
14;26;yellow;3
14;35;yellow;3
14;36;yellow;3
14;37;yellow;3
14;38;yellow;3
14;39;yellow;3
14;41;yellow;3
14;44;yellow;3
14;45;yellow;3
14;46;yellow;3
14;49;yellow;3
14;58;yellow;3
14;61;yellow;3
14;62;yellow;3
14;64;yellow;3
14;65;yellow;3
14;66;yellow;3
14;67;yellow;3
14;68;yellow;3
14;69;yellow;3
14;70;yellow;3
14;71;yellow;3
14;72;yellow;3
14;73;yellow;3
14;74;yellow;3
14;75;orange;2
14;76;yellow;3
14;77;yellow;3
14;78;yellow;3
14;79;yellow;3
14;80;yellow;3
14;81;yellow;3
14;82;yellow;3
14;85;yellow;3
14;86;yellow;3
14;87;yellow;3
14;89;yellow;3
14;91;yellow;3
14;98;yellow;3
14;99;yellow;3
14;102;yellow;3
14;103;yellow;3
14;148;blue;5
14;166;pink;8
14;178;pink;8
14;184;pink;8
14;190;pink;8
15;11;yellow;3
15;12;yellow;3
15;13;yellow;3
15;17;yellow;3
15;20;yellow;3
15;23;yellow;3
15;24;yellow;3
15;34;yellow;3
15;37;yellow;3
15;38;yellow;3
15;40;yellow;3
15;41;yellow;3
15;43;yellow;3
15;44;yellow;3
15;45;yellow;3
15;47;yellow;3
15;48;yellow;3
15;50;yellow;3
15;56;yellow;3
15;57;yellow;3
15;58;yellow;3
15;62;yellow;3
15;63;yellow;3
15;65;yellow;3
15;66;yellow;3
15;67;yellow;3
15;68;yellow;3
15;69;yellow;3
15;72;yellow;3
15;74;yellow;3
15;76;yellow;3
15;77;yellow;3
15;78;yellow;3
15;79;yellow;3
15;80;yellow;3
15;81;yellow;3
15;85;yellow;3
15;86;yellow;3
15;89;yellow;3
15;90;yellow;3
15;91;orange;2
15;92;yellow;3
15;100;yellow;3
15;102;yellow;3
15;103;yellow;3
15;104;yellow;3
15;112;yellow;3
15;139;pink;8
15;151;pink;8
15;159;pink;8
15;185;pink;8
16;9;yellow;3
16;11;yellow;3
16;12;yellow;3
16;16;yellow;3
16;18;yellow;3
16;23;yellow;3
16;33;orange;2
16;36;yellow;3
16;37;yellow;3
16;40;yellow;3
16;41;yellow;3
16;43;yellow;3
16;44;yellow;3
16;49;yellow;3
16;50;yellow;3
16;62;yellow;3
16;66;yellow;3
16;67;yellow;3
16;68;yellow;3
16;69;yellow;3
16;70;yellow;3
16;71;yellow;3
16;73;yellow;3
16;74;yellow;3
16;76;yellow;3
16;78;yellow;3
16;79;yellow;3
16;80;yellow;3
16;82;yellow;3
16;84;yellow;3
16;85;yellow;3
16;87;yellow;3
16;90;yellow;3
16;101;yellow;3
16;104;yellow;3
16;105;pink;8
16;106;yellow;3
16;108;yellow;3
16;112;yellow;3
16;116;pink;8
16;132;pink;8
16;169;pink;8
16;188;pink;8
17;9;yellow;3
17;14;yellow;3
17;17;yellow;3
17;18;yellow;3
17;19;yellow;3
17;20;yellow;3
17;23;yellow;3
17;24;yellow;3
17;36;yellow;3
17;39;yellow;3
17;40;yellow;3
17;41;yellow;3
17;42;yellow;3
17;45;yellow;3
17;46;yellow;3
17;47;yellow;3
17;48;yellow;3
17;49;yellow;3
17;50;yellow;3
17;51;yellow;3
17;56;yellow;3
17;58;yellow;3
17;60;yellow;3
17;62;yellow;3
17;65;yellow;3
17;66;yellow;3
17;67;yellow;3
