0;5;red;1
0;7;red;1
0;8;red;1
0;9;red;1
0;10;red;1
0;11;red;1
0;12;red;1
0;13;red;1
0;14;red;1
0;17;red;1
0;18;red;1
0;19;red;1
0;20;red;1
0;22;red;1
0;24;red;1
0;70;red;1
0;71;red;1
0;72;red;1
0;85;red;1
0;86;red;1
0;87;red;1
0;89;red;1
0;91;red;1
0;93;red;1
0;118;pink;8
0;119;pink;8
0;127;pink;8
0;129;pink;8
0;130;pink;8
0;132;pink;8
0;133;pink;8
0;134;pink;8
0;135;pink;8
0;137;pink;8
0;139;pink;8
0;144;pink;8
0;152;pink;8
0;155;pink;8
0;158;pink;8
0;164;pink;8
0;167;pink;8
0;168;pink;8
0;171;pink;8
0;172;pink;8
0;174;pink;8
0;175;pink;8
0;177;pink;8
0;179;pink;8
0;182;pink;8
0;186;pink;8
0;187;pink;8
0;188;pink;8
0;190;pink;8
0;192;pink;8
1;5;red;1
1;6;red;1
1;7;red;1
1;8;red;1
1;9;red;1
1;10;red;1
1;11;red;1
1;12;red;1
1;13;red;1
1;14;red;1
1;15;red;1
1;16;red;1
1;17;red;1
1;18;red;1
1;19;red;1
1;21;red;1
1;23;red;1
1;25;red;1
1;61;red;1
1;66;red;1
1;71;red;1
1;72;red;1
1;74;red;1
1;75;red;1
1;76;red;1
1;77;red;1
1;78;red;1
1;84;red;1
1;86;red;1
1;91;red;1
1;92;red;1
1;122;pink;8
1;124;pink;8
1;130;pink;8
1;131;pink;8
1;132;pink;8
1;133;pink;8
1;134;pink;8
1;135;pink;8
1;136;pink;8
1;137;pink;8
1;138;pink;8
1;139;pink;8
1;140;pink;8
1;143;pink;8
1;149;pink;8
1;156;pink;8
1;160;pink;8
1;161;pink;8
1;164;pink;8
1;166;pink;8
1;167;pink;8
1;168;pink;8
1;175;pink;8
1;176;pink;8
1;177;pink;8
1;181;pink;8
1;182;pink;8
1;183;pink;8
1;184;pink;8
1;186;pink;8
2;4;red;1
2;5;red;1
2;6;red;1
2;8;red;1
2;9;red;1
2;10;red;1
2;11;red;1
2;12;red;1
2;14;red;1
2;15;red;1
2;16;red;1
2;17;red;1
2;18;red;1
2;20;red;1
2;21;red;1
2;22;red;1
2;23;red;1
2;24;red;1
2;64;red;1
2;65;red;1
2;66;red;1
2;68;red;1
2;70;red;1
2;71;red;1
2;73;red;1
2;74;red;1
2;77;red;1
2;78;red;1
2;79;red;1
2;80;red;1
2;89;red;1
2;90;red;1
2;96;red;1
2;97;red;1
2;98;red;1
2;99;red;1
2;118;pink;8
2;119;pink;8
2;121;pink;8
2;123;pink;8
2;126;pink;8
2;127;pink;8
2;128;pink;8
2;129;pink;8
2;131;pink;8
2;135;pink;8
2;136;pink;8
2;137;pink;8
2;138;pink;8
2;139;pink;8
2;140;pink;8
2;141;pink;8
2;142;pink;8
2;158;pink;8
2;163;pink;8
2;168;pink;8
2;170;pink;8
2;172;pink;8
2;175;pink;8
2;177;pink;8
2;178;pink;8
2;179;pink;8
2;181;pink;8
2;182;pink;8
2;183;pink;8
2;184;pink;8
2;185;pink;8
2;186;pink;8
2;187;pink;8
2;188;pink;8
2;190;pink;8
3;3;red;1
3;4;red;1
3;5;red;1
3;6;red;1
3;8;red;1
3;9;red;1
3;10;red;1
3;11;red;1
3;12;red;1
3;13;red;1
3;14;red;1
3;15;red;1
3;16;red;1
3;17;red;1
3;18;red;1
3;20;red;1
3;21;red;1
3;22;red;1
3;23;red;1
3;24;red;1
3;59;red;1
3;63;red;1
3;66;red;1
3;68;red;1
3;69;red;1
3;70;red;1
3;72;red;1
3;73;red;1
3;79;red;1
3;83;red;1
3;85;red;1
3;88;red;1
3;89;red;1
3;90;red;1
3;94;red;1
3;99;red;1
3;106;pink;8
3;112;pink;8
3;121;pink;8
3;122;pink;8
3;125;pink;8
3;126;pink;8
3;127;pink;8
3;128;pink;8
3;129;pink;8
3;130;pink;8
3;132;pink;8
3;133;pink;8
3;134;pink;8
3;138;pink;8
3;139;pink;8
3;141;pink;8
3;142;pink;8
3;143;pink;8
3;145;pink;8
3;153;pink;8
3;154;pink;8
3;160;pink;8
3;163;pink;8
3;165;pink;8
3;166;pink;8
3;169;pink;8
3;170;pink;8
3;171;pink;8
3;172;pink;8
3;173;pink;8
3;174;pink;8
3;176;pink;8
3;177;pink;8
3;178;pink;8
3;179;pink;8
3;183;pink;8
3;184;pink;8
3;185;pink;8
3;186;pink;8
3;188;pink;8
3;189;pink;8
3;190;pink;8
3;191;pink;8
3;192;pink;8
4;3;red;1
4;4;red;1
4;5;red;1
4;6;red;1
4;7;red;1
4;8;red;1
4;9;red;1
4;10;red;1
4;11;red;1
4;12;red;1
4;13;red;1
4;14;red;1
4;16;red;1
4;18;red;1
4;19;red;1
4;20;red;1
4;21;red;1
4;23;red;1
4;57;red;1
4;61;red;1
4;64;red;1
4;65;red;1
4;67;red;1
4;71;red;1
4;72;red;1
4;73;red;1
4;77;red;1
4;78;red;1
4;84;red;1
4;89;red;1
4;92;red;1
4;95;red;1
4;96;red;1
4;99;red;1
4;100;red;1
4;116;pink;8
4;119;pink;8
4;123;pink;8
4;124;pink;8
4;125;pink;8
4;128;pink;8
4;129;pink;8
4;130;pink;8
4;131;pink;8
4;132;pink;8
4;133;pink;8
4;134;pink;8
4;137;pink;8
4;138;pink;8
4;139;pink;8
4;140;pink;8
4;143;pink;8
4;144;pink;8
4;145;pink;8
4;158;pink;8
4;162;pink;8
4;165;pink;8
4;166;pink;8
4;167;pink;8
4;169;pink;8
4;170;pink;8
4;172;pink;8
4;173;pink;8
4;174;pink;8
4;176;pink;8
4;177;pink;8
4;178;pink;8
4;179;pink;8
4;180;pink;8
4;181;pink;8
4;182;pink;8
4;183;pink;8
4;184;pink;8
4;188;pink;8
4;189;pink;8
4;190;pink;8
5;0;red;1
5;1;red;1
5;2;red;1
5;3;red;1
5;4;red;1
5;5;red;1
5;6;red;1
5;7;red;1
5;8;red;1
5;9;red;1
5;10;red;1
5;11;red;1
5;12;red;1
5;13;red;1
5;14;red;1
5;15;red;1
5;18;red;1
5;19;red;1
5;23;red;1
5;24;red;1
5;57;red;1
5;62;red;1
5;63;red;1
5;65;red;1
5;66;red;1
5;67;red;1
5;71;red;1
5;73;red;1
5;74;red;1
5;79;red;1
5;84;red;1
5;85;red;1
5;89;red;1
5;90;red;1
5;93;red;1
5;94;red;1
5;98;red;1
5;100;red;1
5;121;pink;8
5;126;pink;8
5;127;pink;8
5;128;pink;8
5;129;pink;8
5;132;pink;8
5;133;pink;8
5;134;pink;8
5;135;pink;8
5;136;pink;8
5;137;pink;8
5;138;pink;8
5;139;pink;8
5;140;pink;8
5;142;pink;8
5;146;pink;8
5;147;pink;8
5;157;pink;8
5;160;pink;8
5;166;pink;8
5;170;pink;8
5;172;pink;8
5;173;pink;8
5;174;pink;8
5;175;pink;8
5;176;pink;8
5;178;pink;8
5;179;pink;8
5;180;pink;8
5;181;pink;8
5;182;pink;8
5;183;pink;8
5;184;pink;8
5;185;pink;8
5;188;pink;8
5;194;pink;8
6;0;red;1
6;2;red;1
6;3;red;1
6;4;red;1
6;5;red;1
6;6;red;1
6;7;red;1
6;8;red;1
6;9;red;1
6;10;red;1
6;11;red;1
6;12;red;1
6;13;red;1
6;14;red;1
6;15;red;1
6;16;red;1
6;19;red;1
6;21;red;1
6;22;red;1
6;23;red;1
6;57;red;1
6;63;red;1
6;64;red;1
6;65;red;1
6;70;red;1
6;72;red;1
6;79;red;1
6;84;red;1
6;85;red;1
6;86;red;1
6;88;red;1
6;89;red;1
6;92;red;1
6;93;red;1
6;94;red;1
6;98;red;1
6;99;red;1
6;120;pink;8
6;124;pink;8
6;126;pink;8
6;127;pink;8
6;129;pink;8
6;130;pink;8
